 -170.0000000000   20.0000000000   65.0000000000
 -145.0000000000   20.0000000000   65.0000000000
 -145.0000000000   20.0000000000   55.0000000000
 -170.0000000000   20.0000000000   55.0000000000

 -170.0000000000   20.0000000000   65.0000000000
 -157.5000000000   41.6506350946   65.0000000000
 -157.5000000000   41.6506350946   55.0000000000
 -170.0000000000   20.0000000000   55.0000000000

 -170.0000000000   20.0000000000   65.0000000000
 -182.5000000000   41.6506350946   65.0000000000
 -182.5000000000   41.6506350946   55.0000000000
 -170.0000000000   20.0000000000   55.0000000000

 -170.0000000000   20.0000000000   65.0000000000
 -195.0000000000   20.0000000000   65.0000000000
 -195.0000000000   20.0000000000   55.0000000000
 -170.0000000000   20.0000000000   55.0000000000

 -170.0000000000   20.0000000000   65.0000000000
 -182.5000000000   -1.6506350946   65.0000000000
 -182.5000000000   -1.6506350946   55.0000000000
 -170.0000000000   20.0000000000   55.0000000000

 -170.0000000000   20.0000000000   65.0000000000
 -157.5000000000   -1.6506350946   65.0000000000
 -157.5000000000   -1.6506350946   55.0000000000
 -170.0000000000   20.0000000000   55.0000000000

 -170.0000000000   20.0000000000   65.0000000000
 -145.0000000000   20.0000000000   65.0000000000
 -145.0000000000   20.0000000000   55.0000000000
 -170.0000000000   20.0000000000   55.0000000000

